,매장이름,주소,구,브랜드,위도,경도
862,보라매점,"서울 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워)",동작구,이디야,37.49126529999999,126.924088
863,사당역점,서울 동작구 동작대로7길 100 (사당동),동작구,이디야,37.4771207,126.9775204
864,사당점,서울 동작구 동작대로 45 (사당동),동작구,이디야,37.4807275,126.9814704
865,상도역점,서울 동작구 상도로 277 (상도1동),동작구,이디야,37.49921399999999,126.9514712
866,상도중앙점,서울 동작구 만양로 17 (상도동),동작구,이디야,37.5061645,126.9471926
867,숭실대점,서울 동작구 사당로 2 (상도동),동작구,이디야,37.4924279,126.9624349
868,신대방삼거리점,서울 동작구 상도로 78 (대방동),동작구,이디야,37.5145329,126.9322942
869,신상도초교점,서울 동작구 양녕로 183 (상도동),동작구,이디야,37.497676,126.9431874
870,이수중앙점,서울 동작구 사당로 285 (사당동),동작구,이디야,37.4846165,126.9791799
871,장승배기역점,서울 동작구 상도로 193 (상도동),동작구,이디야,37.5052485,126.9401875
872,중앙대점,서울 동작구 흑석로 79 (흑석동),동작구,이디야,37.5069892,126.9584078
873,중앙대후문점,서울 동작구 흑석로 20 (상도동),동작구,이디야,37.5047935,126.9530208
874,총신대입구역점,서울 동작구 동작대로 119-1 (사당동),동작구,이디야,37.487267,126.9818565
875,총신대점,"서울 동작구 사당로16가길 96 (사당동) 1,2층",동작구,이디야,37.4850653,126.9688107
876,해군회관점,서울 동작구 여의대방로 194 (대방동),동작구,이디야,37.5080962,126.9262539
877,공덕롯데캐슬점,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",마포구,이디야,37.5448703,126.9507228
878,공덕점,서울 마포구 마포대로8길 15 (공덕동),마포구,이디야,37.5461947,126.954512
879,광흥창역점,"서울 마포구 창전로 45 (창전동, 서강한화오벨리스크)",마포구,이디야,37.5496548,126.9324316
880,대흥역점,서울 마포구 백범로 100 (대흥동),마포구,이디야,37.5488447,126.9414298
881,동교중앙점,서울 마포구 동교로27길 8 (동교동),마포구,이디야,37.5587392,126.9230221
882,마포경찰서점,서울 마포구 마포대로 173 (공덕동),마포구,이디야,37.54909,126.9532728
883,마포공덕역점,서울 마포구 새창로 6 (도화동),마포구,이디야,37.5407431,126.9537335
884,마포구청점,서울 마포구 월드컵로 196 (성산동),마포구,이디야,37.5643652,126.9062602
885,마포데시앙점,서울 마포구 독막로 320 (도화동),마포구,이디야,37.5397449,126.9484575
886,마포성산시영점,서울 마포구 월드컵북로 210 (성산동),마포구,이디야,37.5613712,126.9167228
887,마포점,서울 마포구 도화길 10 (도화동),마포구,이디야,37.5397641,126.9473823
888,망리단길점,"서울 마포구 포은로 81-1 (망원동, S-빌딩)",마포구,이디야,37.5543031,126.9052551
889,망원역점,서울 마포구 월드컵로 82-1 (서교동),마포구,이디야,37.5579103,126.9106565
890,망원중앙점,서울 마포구 월드컵로 147 (망원동),마포구,이디야,37.5559772,126.9012821
891,상수역점,서울 마포구 와우산로 41-1 (상수동),마포구,이디야,37.5462303,126.9280897
892,상암DMC점,서울 마포구 월드컵북로 396 (상암동),마포구,이디야,37.5791192,126.8902941
893,상암KBS점,서울 마포구 월드컵북로 375 (상암동),마포구,이디야,37.5773051,126.8906358
894,상암우리기술점,서울 마포구 월드컵북로56길 9 (상암동),마포구,이디야,37.5813475,126.887425
895,상암한샘점,서울 마포구 성암로13길 58 (상암동),마포구,이디야,37.5756558,126.8977097
896,상암홈플러스점,서울 마포구 월드컵로 240 (성산동),마포구,이디야,37.55922,126.9139289
897,서강대점,서울 마포구 백범로 34 (신수동),마포구,이디야,37.5487604,126.9393635
898,서교동점,서울 마포구 와우산로29길 70 (서교동),마포구,이디야,37.5563162,126.9265746
899,성산점,서울 마포구 월드컵북로 137 (성산동),마포구,이디야,37.5675176,126.9100186
900,성산중앙점,서울 마포구 성미산로 78 (성산동),마포구,이디야,37.5615164,126.9194136
901,신촌그랑자이점,"서울 마포구 대흥로 183 (대흥동, 신촌그랑자이 상가)",마포구,이디야,37.5561937,126.9456931
902,신촌로터리점,서울 마포구 서강로 135 (노고산동),마포구,이디야,37.5544749,126.9354137
903,신촌숲아이파크점,"서울 마포구 광성로 17 (신수동, 신촌숲아이파크)",마포구,이디야,37.5507963,126.9345284
904,애오개역점,서울 마포구 마포대로 208 (아현동),마포구,이디야,37.5524425,126.9568124
905,오벨리스크점,"서울 마포구 마포대로 33 (도화동, 마포 한화 오벨리스크)",마포구,이디야,37.5399759,126.9454625
906,한강공원로점,서울 마포구 망원로 21 (망원동),마포구,이디야,37.5563164,126.8993901
907,합정LIG점,서울 마포구 양화로1길 21 (합정동),마포구,이디야,37.5494407,126.9103713
908,합정동점,서울 마포구 양화로6길 90 (합정동),마포구,이디야,37.5481933,126.919058
909,합정역사거리점,서울 마포구 독막로2길 5 (합정동),마포구,이디야,37.548217,126.914866
910,합정역점,서울 마포구 양화로11길 54 (서교동),마포구,이디야,37.5520737,126.91491
911,합정홈플러스점,"서울 마포구 양화로 45 (서교동, 메세나폴리스)",마포구,이디야,37.5499443,126.9137027
912,홍대중앙점,서울 마포구 양화로 124 (서교동),마포구,이디야,37.5542126,126.9207762
913,홍대청기와점,서울 마포구 월드컵북로 7 (서교동),마포구,이디야,37.5580081,126.9149565
914,홍대학원가점,서울 마포구 와우산로 148 (창전동),마포구,이디야,37.5541014,126.929644
915,홍익대점,"서울 마포구 홍익로 10 (서교동, 서교푸르지오)",마포구,이디야,37.553754,126.923004
916,가재울점,"서울 서대문구 수색로 100 (북가좌동, DMC래미안e편한세상)",서대문구,이디야,37.5743004,126.9121504
917,가재울중앙점,"서울 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",서대문구,이디야,37.572301,126.9182776
918,독립문통일로점,서울 서대문구 영천동,서대문구,이디야,37.5699488,126.9563277
919,동교동점,서울 서대문구 신촌로 5 (창천동),서대문구,이디야,37.558379,126.9396708
920,명지대점,서울 서대문구 거북골로 35 (남가좌동),서대문구,이디야,37.5793331,126.9239019
921,명지전문대점,서울 서대문구 가좌로 140 (홍은동),서대문구,이디야,37.5845413,126.9241326
922,무악재역점,서울 서대문구 홍제동,서대문구,이디야,37.58551120000001,126.9489831
923,북가좌동점,서울 서대문구 증가로 257 (북가좌동),서대문구,이디야,37.5760008,126.9030186
924,서대문구청점,서울 서대문구 연희로 237 (연희동),서대문구,이디야,37.578217,126.9356558
925,서대문점,서울 서대문구 냉천동,서대문구,이디야,37.5668216,126.962263
926,신촌기차역점,서울 서대문구 신촌역로 35 (창천동),서대문구,이디야,37.5589365,126.9414455
927,신촌역점,서울 서대문구 신촌로 87-20 (창천동),서대문구,이디야,37.5603666,126.9340513
928,아현역점,"서울 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",서대문구,이디야,37.5584231,126.9546193
929,연남동점,서울 서대문구 연희로 42 (연희동),서대문구,이디야,37.5623305,126.9278489
930,연대서문점,서울 서대문구 연희로10길 86 (연희동),서대문구,이디야,37.5636727,126.933677
931,연세대점,서울 서대문구 연세로12길 10 (창천동),서대문구,이디야,37.5588209,126.9375073
932,연희삼거리점,서울 서대문구 연희로 117 (연희동),서대문구,이디야,37.5682728,126.9318184
933,이화여대점,"서울 서대문구 이화여대길 26 (대현동, 이화빌딩)",서대문구,이디야,37.5574242,126.9445008
934,충정로3가점,"서울 서대문구 경기대로 26-26 (충정로3가, 더스타일하우스디센트럴)",서대문구,이디야,37.5622371,126.9615554
935,홍은사거리점,"서울 서대문구 통일로 510 (홍은동, 북한산 더샵)",서대문구,이디야,37.5927053,126.9416772
936,홍제역점,서울 서대문구 홍제동,서대문구,이디야,37.58551120000001,126.9489831
937,강남센트럴시티점,"서울 서초구 신반포로 176 (반포동, 센트럴시티)",서초구,이디야,37.5041299,127.0030692
938,교대역점,"서울 서초구 서초대로56길 22 (서초동, 성운빌딩)",서초구,이디야,37.4977102,126.9978029
939,교육개발원사거리점,"서울 서초구 바우뫼로 180 (양재동, 신송빌딩)",서초구,이디야,37.4787133,127.0390216
940,구반포역점,"서울 서초구 신반포로 50 (반포동, 구반포상가)",서초구,이디야,37.5035427,126.988748
941,국립중앙도서관디지털관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",서초구,이디야,37.4977656,127.0036701
942,국립중앙도서관본관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",서초구,이디야,37.4977656,127.0036701
943,남부터미널점,서울 서초구 서초동,서초구,이디야,37.4876872,127.0174271
944,내방역점,"서울 서초구 서초대로 108 (방배동, 삼보빌딩)",서초구,이디야,37.4856837,126.9873598
945,반포지하상가점,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",서초구,이디야,37.5065978,127.0054105
946,방배역점,서울 서초구 방배로 87 (방배동),서초구,이디야,37.482139,126.9968963
947,방배중앙점,"서울 서초구 동광로 1 (방배동, 대양빌딩)",서초구,이디야,37.5166805,127.0189392
948,서울고교점,서울 서초구 서초동,서초구,이디야,37.4876872,127.0174271
949,서울고속버스터미널점,"서울 서초구 신반포로 194 (반포동, 강남고속버스터미널)",서초구,이디야,37.5062379,127.0050378
950,서울교대점,서울 서초구 서초동,서초구,이디야,37.4876872,127.0174271
951,서초법조타운점,"서울 서초구 서초중앙로24길 7 (서초동, 동천빌딩)",서초구,이디야,37.4947529,127.0144754
952,서초역점,서울 서초구 서초동,서초구,이디야,37.4876872,127.0174271
953,서초우면중앙점,"서울 서초구 양재대로2길 100-11 (우면동, 서초 리슈빌S)",서초구,이디야,37.4686963,127.0232578
954,서초점,서울 서초구 서초대로48길 16 (서초동),서초구,이디야,37.4920152,127.0113078
955,신논현역점,서울 서초구 강남대로79길 10 (반포동),서초구,이디야,37.5052523,127.0231968
956,양재AT점,"서울 서초구 동산로 3 (양재동, 한서빌딩)",서초구,이디야,37.4720476,127.0464655
957,양재언남점,"서울 서초구 동산로 60 (양재동, 화성빌딩)",서초구,이디야,37.46854769999999,127.0278008
958,양재점,서울 서초구 남부순환로347길 38 (서초동),서초구,이디야,37.4859875,127.0314737
959,양재중앙점,"서울 서초구 강남대로 221 (양재동, 양재역 환승주차장)",서초구,이디야,37.4832682,127.0344664
960,양재하나로마트점,"서울 서초구 청계산로 10 (양재동, 농협하나로클럽)",서초구,이디야,37.4629931,127.043105
961,예술의전당점,"서울 서초구 반포대로 32 (서초동, 원일빌딩)",서초구,이디야,37.4833789,127.0121074
962,우면동점,"서울 서초구 바우뫼로 20 (우면동, 고호빌딩)",서초구,이디야,37.4699641,127.025301
963,잠원논현점,서울 서초구 신반포로 333 (잠원동),서초구,이디야,37.5108609,127.0201156
964,청계산입구역점,서울 서초구 신원동,서초구,이디야,37.4446745,127.0614206
965,포이점,서울 서초구 마방로10길 42 (양재동),서초구,이디야,37.475593,127.0445372
966,함지박사거리점,서울 서초구 방배로 234 우신빌딩,서초구,이디야,37.4780738,127.0007198
967,고대개운점,서울 성북구 개운사길 30 (안암동5가),성북구,이디야,37.5876534,127.0294038
968,고대점,서울 성북구 인촌로 24 (안암동2가),성북구,이디야,37.587055,127.0212162
969,국민대점,서울 성북구 정릉로9라길 8 (정릉동),성북구,이디야,37.6111263,127.0003764
970,길음뉴타운점,"서울 성북구 길음로 74 (길음동, 길음 에스에이치빌)",성북구,이디야,37.6097759,127.0206116
971,길음중앙점,"서울 성북구 도봉로 11 (길음동, 삼주빌딩)",성북구,이디야,37.6101971,127.0298799
972,돈암동점,서울 성북구 동소문로 119 (동선동4가),성북구,이디야,37.5943435,127.0185038
973,돈암아리랑점,"서울 성북구 아리랑로 75 (돈암동, 돈암코오롱하늘채)",성북구,이디야,37.5992985,127.0129938
974,돌곶이역점,서울 성북구 돌곶이로22길 3 (석관동),성북구,이디야,37.6101594,127.058086
975,동덕여대점,서울 성북구 화랑로 99 (하월곡동),성북구,이디야,37.6038358,127.0353171
976,동소문동점,서울 성북구 동소문로13길 5 (동소문동4가),성북구,이디야,37.5920114,127.0128569
977,보문역점,서울 성북구 보문로 111 (보문동2가),성북구,이디야,37.5848579,127.0191073
978,석계중앙점,서울 성북구 화랑로40길 61 (석관동),성북구,이디야,37.6130719,127.0627789
979,석관동점,"서울 성북구 돌곶이로8길 22 (석관동, 래미안아트리치)",성북구,이디야,37.606103,127.0634229
980,성북구청점,서울 성북구 보문로 162 (삼선동5가),성북구,이디야,37.5876581,127.0157281
981,성신여대역점,서울 성북구 동소문로17길 40 (동소문동6가),성북구,이디야,37.5935484,127.0152431
982,성신여대점,서울 성북구 보문로34길 100 (동선동2가),성북구,이디야,37.5911844,127.020776
983,월곡1동점,서울 성북구 오패산로 99 (하월곡동),성북구,이디야,37.6107208,127.0351251
984,월곡동아점,서울 성북구 장월로1길 47 (상월곡동),성북구,이디야,37.606215,127.0456787
985,월곡중앙점,"서울 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티)",성북구,이디야,37.604314,127.0309948
986,장위2동점,서울 성북구 화랑로25길 14 (장위동),성북구,이디야,37.6092663,127.0524388
987,장위뉴타운점,서울 성북구 장월로 144-1 (장위동),성북구,이디야,37.6176579,127.0510126
988,장위동점,서울 성북구 월계로40길 7 (장위동),성북구,이디야,37.6228267,127.048397
989,장위북서울꿈의숲점,서울 성북구 돌곶이로41가길 2 (장위동),성북구,이디야,37.6185575,127.0455923
990,장위중앙점,서울 성북구 장위로 35 (장위동),성북구,이디야,37.6139721,127.0493268
991,정릉뉴타운점,"서울 성북구 정릉로 307 (정릉동, 라온유 아파트)",성북구,이디야,37.60318760000001,127.0183002
992,정릉아리랑점,"서울 성북구 북악산로 851 (정릉동, 정릉2차 e-편한세상)",성북구,이디야,37.5998738,127.0195276
993,정릉점,서울 성북구 보국문로 77 (정릉동),성북구,이디야,37.6111065,127.0086007
994,정릉중앙점,서울 성북구 정릉로 251 (정릉동),성북구,이디야,37.6046666,127.0119116
995,종암동점,서울 성북구 종암로 105 (종암동),성북구,이디야,37.5994896,127.0339384
996,하월곡동점,서울 성북구 오패산로 16 (하월곡동),성북구,이디야,37.6115817,127.0381509
997,한성대역점,서울 성북구 동소문로 19 (동소문동1가),성북구,이디야,37.5889646,127.0063694
998,한성대점,서울 성북구 삼선교로 10 (삼선동1가),성북구,이디야,37.5863523,127.0089064
999,가든파이브점,"서울 송파구 충민로 10 (문정동, 가든파이브툴)",송파구,이디야,37.4782249,127.1193622
1000,가든파이브테크노관점,"서울 송파구 충민로 66 (문정동, 가든파이브라이프)",송파구,이디야,37.4775761,127.125043
1001,가락몰점,"서울 송파구 양재대로 932 (가락동, 가락몰 판매동)",송파구,이디야,37.4933411,127.1097998
1002,가락중앙점,서울 송파구 송이로 87 (가락동),송파구,이디야,37.4982843,127.1207781
1003,개롱역점,"서울 송파구 오금로 407 (오금동, 상아아파트)",송파구,이디야,37.4982404,127.136456
1004,거여점,서울 송파구 오금로 497 (거여동),송파구,이디야,37.48205129999999,127.1429218
1005,마천사거리점,"서울 송파구 마천로 264 (거여동, 흥일빌딩)",송파구,이디야,37.4980378,127.1461353
1006,문정KDU타워점,"서울 송파구 정의로 70 (문정동, 케이디유타워)",송파구,이디야,37.4830797,127.12489
1007,문정문현점,서울 송파구 새말로8길 30 (문정동),송파구,이디야,37.4800957,127.1266355
1008,문정중앙점,서울 송파구 문정로 31-1 (문정동),송파구,이디야,37.4864701,127.1263126
1009,문정테라타워점,"서울 송파구 송파대로 167 (문정동, 문정역테라타워)",송파구,이디야,37.4852289,127.1207097
1010,방이미성점,"서울 송파구 오금로 251 (방이동, 잠실3차한양아파트)",송파구,이디야,37.5061281,127.1224849
1011,방이시장점,서울 송파구 백제고분로48길 3 (방이동),송파구,이디야,37.51180069999999,127.1137457
1012,방이역점,서울 송파구 위례성대로18길 32 (방이동),송파구,이디야,37.5095235,127.1247104
1013,방이초교점,서울 송파구 가락로 280 (방이동),송파구,이디야,37.5127115,127.1199902
1014,삼전역점,서울 송파구 백제고분로 263 (삼전동),송파구,이디야,37.5027433,127.0957873
1015,서울삼성내과점,"서울 송파구 백제고분로 126 (잠실동, 오룡빌딩)",송파구,이디야,37.5061551,127.0807668
1016,석촌백제점,"서울 송파구 백제고분로39길 15 (석촌동, 삼경빌딩)",송파구,이디야,37.5058869,127.1043148
1017,석촌사거리점,"서울 송파구 송파대로 409 (석촌동, 범양빌딩)",송파구,이디야,37.503517,127.1035697
1018,석촌역점,"서울 송파구 송파대로 456 (송파동, 웅현빌딩)",송파구,이디야,37.5096553,127.1127913
1019,송파동점,"서울 송파구 백제고분로41길 5 (송파동, 태원빌딩)",송파구,이디야,37.509183,127.1055698
1020,송파문정점,서울 송파구 송이로 159 (가락동),송파구,이디야,37.4929217,127.1253339
1021,송파올림픽훼미리타운점,"서울 송파구 중대로 24 (문정동, 올림픽훼밀리타운 아카데미 상가)",송파구,이디야,37.4896023,127.1187913
1022,송파위례점,"서울 송파구 위례광장로 188 (장지동, 아이온스퀘어)",송파구,이디야,37.4850892,127.1332182
1023,송파잠실점,서울 송파구 삼전로 95 (잠실동),송파구,이디야,37.5069289,127.0898316
1024,송파파인타운점,"서울 송파구 충민로2길 28 (장지동, 대진플라자2)",송파구,이디야,37.4772984,127.1275686
1025,송파풍납점,서울 송파구 강동대로9길 17-1 (풍납동),송파구,이디야,37.5280621,127.11653
1026,송파하비오점,"서울 송파구 송파대로 111 (문정동, 파크하비오)",송파구,이디야,37.482085,127.123578
1027,송파한양점,"서울 송파구 가락로 165 (송파동, 위례캐슬빌)",송파구,이디야,37.5003231,127.112736
1028,오금점,"서울 송파구 오금로 306 (가락동, 가락스타클래스)",송파구,이디야,37.5028786,127.1261236
1029,오금중앙점,"서울 송파구 위례성대로22길 18 (오금동, 이시돌빌딩)",송파구,이디야,37.5087113,127.1304008
1030,올림픽공원점,서울 송파구 올림픽로 354 (방이동),송파구,이디야,37.516154,127.109764
1031,올림픽프라자점,서울 송파구 양재대로 1222 (방이동),송파구,이디야,37.51593200000001,127.1320277
1032,위례아이파크점,"서울 송파구 위례광장로 136 (장지동, 위례아이파크)",송파구,이디야,37.4797341,127.1440951
1033,위례포레샤인점,"서울 송파구 위례순환로 477 (장지동, 위례포레샤인23단지)",송파구,이디야,37.4765682,127.1347366
1034,잠실나루역점,"서울 송파구 올림픽로35길 104 (신천동, 장미아파트)",송파구,이디야,37.5193571,127.0993659
1035,잠실본동점,"서울 송파구 백제고분로 172 (잠실동, 제이케이빌딩)",송파구,이디야,37.5067793,127.0893685
1036,잠실역점,"서울 송파구 송파대로 567 (잠실동, 잠실주공아파트)",송파구,이디야,37.51519400000001,127.0948475
1037,잠실월드점,"서울 송파구 올림픽로35가길 9 (신천동, 잠실 푸르지오 월드마크)",송파구,이디야,37.5175312,127.103575
1038,종합운동장역점,"서울 송파구 올림픽로 76 (잠실동, J타워)",송파구,이디야,37.5121502,127.0752952
1039,CBS본사점,서울 양천구 목동서로 159-1 (목동),양천구,이디야,37.52821350000001,126.8749471
1040,강서초교점,서울 양천구 오목로 48 (신월동),양천구,이디야,37.5220241,126.8429393
1041,남부지법점,서울 양천구 신월로 350 (신정동),양천구,이디야,37.5216718,126.8598865
1042,목3동점,"서울 양천구 목동중앙북로 38 (목동, 롯데캐슬위너아파트)",양천구,이디야,37.5466479,126.8679932
1043,목4동점,서울 양천구 목동중앙본로7길 46 (목동),양천구,이디야,37.5394371,126.86612
1044,목동남부점,서울 양천구 목동남로 46 (신정동),양천구,이디야,37.5087155,126.8647187
1045,목동등촌로점,서울 양천구 등촌로 180 (목동),양천구,이디야,37.5456026,126.8627246
1046,목동로데오점,서울 양천구 목동로 219 (신정동),양천구,이디야,37.5279211,126.8637907
1047,목동신목점,"서울 양천구 목동중앙로 85 (목동, 강산아파트)",양천구,이디야,37.53661990000001,126.8712586
1048,목동신트리점,"서울 양천구 신정로 312 (신정동, 뉴프라자)",양천구,이디야,37.5132891,126.855733
1049,목동아델리체점,"서울 양천구 중앙로43길 14 (신정동, 래미안 목동아델리체)",양천구,이디야,37.5180135,126.8518873
1050,목동역점,서울 양천구 오목로 227 (신정동),양천구,이디야,37.526041,126.8627071
1051,목동중앙점,"서울 양천구 목동서로 287 (신정동, 동문비젼오피스텔)",양천구,이디야,37.5215106,126.8690925
1052,목동파라곤점,서울 양천구 목동서로 155 (목동),양천구,이디야,37.5293136,126.8751264
1053,목동파리공원점,서울 양천구 목동동로 379 (목동),양천구,이디야,37.5355702,126.8787085
1054,서남병원점,서울 양천구 신정동,양천구,이디야,37.5166014,126.8638714
1055,신월5동점,서울 양천구 화곡로 50 (신월동),양천구,이디야,37.5391278,126.8274379
1056,신월7동점,서울 양천구 지양로 79 (신월동),양천구,이디야,37.5223947,126.8329818
1057,신월사거리점,서울 양천구 남부순환로 353 (신월동),양천구,이디야,37.5356284,126.8289172
1058,신월신곡시장점,서울 양천구 신월로 172 (신월동),양천구,이디야,37.5182621,126.8426399
1059,신정교점,서울 양천구 신목로 36 (신정동),양천구,이디야,37.5188009,126.8737695
1060,신정네거리역점,서울 양천구 중앙로 282 (신정동),양천구,이디야,37.5215126,126.8525663
1061,신정서부점,서울 양천구 신정로11길 50-15 (신정동),양천구,이디야,37.5121775,126.8383361
1062,신정역점,서울 양천구 오목로 155 (신정동),양천구,이디야,37.5249251,126.854642
1063,양천구청점,서울 양천구 목동동로 63 (신정동),양천구,이디야,37.5152752,126.8623016
1064,오목교대학학원점,서울 양천구 오목로 319 (목동),양천구,이디야,37.5250374,126.8730535
1065,오목교역점,서울 양천구 신목로 102 (목동),양천구,이디야,37.5235593,126.8757535
1066,KBS별관점,"서울 영등포구 국제금융로8길 27-9 (여의도동, 동북빌딩)",영등포구,이디야,37.5196169,126.9289537
1067,국회대로점,"서울 영등포구 국회대로72길 4 (여의도동, 아이비피아빌딩)",영등포구,이디야,37.5302318,126.919859
1068,국회의사당역점,"서울 영등포구 의사당대로 22 (여의도동, 이룸센터)",영등포구,이디야,37.5268293,126.91783
1069,남부고용센터점,서울 영등포구 양산로 71 (양평동3가),영등포구,이디야,37.5249901,126.8910908
1070,당산버드나루점,서울 영등포구 버드나루로 87 (영등포동7가),영등포구,이디야,37.5247311,126.9072916
1071,당산역점,"서울 영등포구 당산로 222 (당산동5가, 당산디오빌)",영등포구,이디야,37.5332974,126.9022397
1072,당산중앙점,서울 영등포구 당산로 159 (당산동4가),영등포구,이디야,37.5287389,126.8995556
1073,대림1동점,서울 영등포구 도림로 198 (대림동),영등포구,이디야,37.4955091,126.899438
1074,대림3동점,서울 영등포구 대림로 212 (대림동),영등포구,이디야,37.4995567,126.8981452
1075,대림역점,서울 영등포구 도림로31길 2 (대림동),영등포구,이디야,37.4924907,126.8959161
1076,도림사거리점,서울 영등포구 도림로 326 (신길동),영등포구,이디야,37.5065486,126.9018065
1077,도림점,"서울 영등포구 도신로15길 40 (도림동, 도림빌딩)",영등포구,이디야,37.5096218,126.8979124
1078,라이프점,"서울 영등포구 63로 40 (여의도동, 라이프오피스텔)",영등포구,이디야,37.5195583,126.9391694
1079,문래역점,서울 영등포구 문래로 89 (문래동3가),영등포구,이디야,37.5196161,126.8919362
1080,보라매역점,서울 영등포구 여의대방로 141 (신길동),영등포구,이디야,37.5074088,126.9168029
1081,서여의도점,"서울 영등포구 국회대로72길 17 (여의도동, KCC파크타운)",영등포구,이디야,37.529455,126.9211706
1082,선유도역점,서울 영등포구 양평로 126 (양평동5가),영등포구,이디야,37.5411416,126.8944092
1083,신길성애병원점,서울 영등포구 여의대방로53길 27 (신길동),영등포구,이디야,37.5118321,126.9215338
1084,신길썬프라자점,서울 영등포구 신길로 42 (신길동),영등포구,이디야,37.496429,126.9086066
1085,신길아이파크점,서울 영등포구 도림로 280 (신길동),영등포구,이디야,37.5029,126.9042022
1086,신길역점,서울 영등포구 영등포로 353 (신길동),영등포구,이디야,37.5150289,126.918074
1087,신길중앙점,서울 영등포구 도신로 229 (신길동),영등포구,이디야,37.5121582,126.9165036
1088,신풍역점,서울 영등포구 신풍로 52-1 (신길동),영등포구,이디야,37.49990469999999,126.9117746
1089,양평동2가점,"서울 영등포구 선유서로25길 19 (양평동2가, 오목교투웨니퍼스트)",영등포구,이디야,37.5243251,126.8837313
1090,여의나루역점,서울 영등포구 여의나루로 113 (여의도동),영등포구,이디야,37.52601629999999,126.9307571
1091,여의도농협재단점,"서울 영등포구 국제금융로8길 2 (여의도동, 농협재단빌딩)",영등포구,이디야,37.5219838,126.930031
1092,여의도역점,"서울 영등포구 의사당대로 108 (여의도동, 아일렉스)",영등포구,이디야,37.5210236,126.9240116
1093,영등포knk점,"서울 영등포구 영신로 220 (영등포동8가, KnK디지털타워)",영등포구,이디야,37.526554,126.904299
1094,영등포구청점,서울 영등포구 당산로 110 (당산동3가),영등포구,이디야,37.5268845,126.8983667
1095,영등포그랜드점,"서울 영등포구 양산로9길 15 (양평동3가, 그랜드타워)",영등포구,이디야,37.5263235,126.888719
1096,영등포본동점,서울 영등포구 영신로19길 15 (영등포동),영등포구,이디야,37.5138185,126.9060085
1097,영등포시장점,서울 영등포구 영등포로35길 19 (영등포동6가),영등포구,이디야,37.5216207,126.9041803
1098,영등포아크로타워점,"서울 영등포구 국회대로54길 10 (영등포동7가, 아크로타워 스퀘어)",영등포구,이디야,37.5244579,126.9076599
1099,영등포에이스점,서울 영등포구 경인로 775 (문래동3가),영등포구,이디야,37.5144447,126.8987734
1100,영등포점,서울 영등포구 영중로 16-1 (영등포동3가),영등포구,이디야,37.5187427,126.9070871
1101,영등포중앙점,서울 영등포구 영중로 37 (영등포동4가),영등포구,이디야,37.5193148,126.9046511
1102,영등포코레일점,"서울 영등포구 경인로 846 (영등포동, 영등포 민자역사)",영등포구,이디야,37.5158879,126.9075191
1103,영등포홈플러스점,"서울 영등포구 당산로 42 (문래동3가, 홈플러스)",영등포구,이디야,37.5181504,126.8958956
1104,한강성심병원점,서울 영등포구 버드나루로 51 (영등포동2가),영등포구,이디야,37.523129,126.9105655
1105,한국수출입은행점,"서울 영등포구 은행로 38 (여의도동, 한국수출입은행빌딩)",영등포구,이디야,37.52859309999999,126.9233935
1106,힐스테이트클래시안점,"서울 영등포구 신길로28길 9 (신길동, 힐스테이트 클래시안)",영등포구,이디야,37.503593,126.912645
1107,갈현점,서울 은평구 갈현로 268 (갈현동),은평구,이디야,37.6122498,126.9132786
1108,구산사거리점,서울 은평구 서오릉로 195 (구산동),은평구,이디야,37.6138414,126.9110225
1109,구산역점,서울 은평구 연서로 148 (대조동),은평구,이디야,37.6141112,126.9208904
1110,구파발역점,"서울 은평구 진관2로 29-21 (진관동, 드림스퀘어)",은평구,이디야,37.6458965,126.9262918
1111,녹번동점,"서울 은평구 진흥로 156 (녹번동, 신명빌딩)",은평구,이디야,37.6086912,126.9269617
1112,녹번중앙점,"서울 은평구 통일로 635 (녹번동, 녹번동메카오피스텔)",은평구,이디야,37.603474,126.9346394
1113,독바위역점,"서울 은평구 불광로 128 (불광동, 배진하우스)",은평구,이디야,37.6180771,126.9333072
1114,백련산아이파크점,"서울 은평구 응암로 264 (응암동, 서울빌딩)",은평구,이디야,37.5952388,126.9188557
1115,본서부병원점,"서울 은평구 응암로 337 (응암동, 빛터룩스 빌딩)",은평구,이디야,37.6012692,126.9221517
1116,불광역점,서울 은평구 통일로 731 (대조동),은평구,이디야,37.6141112,126.9208904
1117,불광연서로점,서울 은평구 연서로 275 (불광동),은평구,이디야,37.6116009,126.9304684
1118,불광중앙점,서울 은평구 불광로 59 (불광동),은평구,이디야,37.6122908,126.9317226
1119,수색역점,서울 은평구 수색로 250 (수색동),은평구,이디야,37.5818859,126.8963113
1120,역촌동점,서울 은평구 갈현로 82 (역촌동),은평구,이디야,37.6013705,126.9134783
1121,역촌사거리점,서울 은평구 서오릉로 100 (대조동),은평구,이디야,37.608995,126.9216444
